image_name,class_name,class_no,0_x,0_y,0_score,1_x,1_y,1_score,2_x,2_y,2_score,3_x,3_y,3_score,4_x,4_y,4_score,5_x,5_y,5_score,6_x,6_y,6_score,7_x,7_y,7_score,8_x,8_y,8_score,9_x,9_y,9_score,10_x,10_y,10_score,11_x,11_y,11_score,12_x,12_y,12_score,13_x,13_y,13_score,14_x,14_y,14_score,15_x,15_y,15_score,16_x,16_y,16_score
7.jpg,tree,6,515.86,163.32114,0.33990303,517.62616,160.57654,0.4192685,503.5348,160.43544,0.50838965,507.87292,161.05327,0.4406466,467.83594,161.84535,0.6457337,518.32825,185.76485,0.6211561,445.72192,187.92363,0.6038104,566.1086,206.20822,0.4281845,424.81815,208.82677,0.6593758,503.94803,183.39722,0.32104304,485.83887,182.37973,0.7376034,535.5308,287.14334,0.87469935,469.33606,291.44562,0.7726861,615.8858,369.23016,0.8793023,493.24542,385.3601,0.72833043,523.2322,329.4256,0.22328353,502.30063,470.5699,0.17062736
8.jpg,tree,6,611.7156,131.80086,0.8323823,628.88544,112.950966,0.86986506,593.98645,113.47791,0.92095697,652.7814,131.14781,0.81532484,570.45355,127.64072,0.8807224,701.94,248.47014,0.93241113,520.5543,239.79256,0.95934284,765.4227,372.10922,0.7197218,451.91708,377.0817,0.83762944,642.4951,358.02286,0.7321278,584.8407,348.9284,0.52603304,685.184,493.95474,0.95754045,579.8673,505.62357,0.9371433,874.0255,634.1159,0.8983386,615.2341,749.1546,0.88364965,677.52484,682.01166,0.7740601,642.2948,963.10516,0.9381572
8_flipped.jpg,tree,6,987.9827,128.702,0.75403523,1007.2049,110.84791,0.6756133,969.3678,109.256454,0.800949,1027.4926,126.927246,0.8320456,942.7905,128.1588,0.81157565,1075.7329,237.42284,0.9497234,894.2913,245.0242,0.9320055,1109.4329,366.81174,0.6277493,825.4513,375.25595,0.878576,1001.6595,355.4827,0.6304827,945.645,355.07867,0.7042558,1015.728,501.95844,0.88695747,905.8889,495.98254,0.93961024,986.46277,758.50476,0.8912625,725.22455,635.9552,0.8924608,952.2544,967.7112,0.92397964,926.13477,686.0342,0.828283
9.jpg,tree,6,808.8874,364.55417,0.4017116,831.58466,335.11566,0.66598564,781.2705,333.43646,0.65226513,869.2775,360.56613,0.423346,743.07666,364.83466,0.5415294,947.2824,540.4592,0.75860107,665.88806,544.1548,0.67721534,1027.0342,741.4542,0.65223885,608.87885,738.8199,0.34361812,853.38074,599.5336,0.5361897,774.5939,600.0556,0.53948545,935.99615,995.1456,0.78815573,749.0844,1028.7047,0.565325,1207.4797,1175.3474,0.6985159,774.13696,1360.5758,0.8225732,877.9959,1127.3727,0.55280364,845.45197,1713.7489,0.8083167
9_flipped.jpg,tree,6,1231.8347,366.5411,0.7919726,1264.3848,335.98798,0.7539926,1204.2596,335.74582,0.79906744,1305.1885,353.5735,0.7733589,1172.5536,354.27588,0.7411169,1400.2511,518.737,0.80232614,1076.5758,516.8707,0.9432938,1432.5256,758.92413,0.88587993,1027.7854,733.7666,0.7674108,1260.5302,592.63544,0.7489996,1202.4185,593.64685,0.66657835,1303.1306,1000.2888,0.84017104,1110.6317,984.51404,0.93055004,1268.9084,1363.824,0.86006963,828.2282,1187.5614,0.80421245,1200.4707,1708.2332,0.94237727,1182.7906,1135.9025,0.6899432
girl1_tree086_flipped.jpg,tree,6,158.1413,29.475822,0.6677708,162.27098,24.670935,0.80586255,152.35933,25.648663,0.6941416,166.37651,30.31425,0.7976334,144.09898,33.432056,0.83065534,179.42464,65.72384,0.7582323,132.86264,63.04356,0.94989425,198.205,99.863785,0.73759854,111.67923,95.405014,0.7950683,167.52483,83.903145,0.71515965,151.09947,84.27972,0.5924947,173.79915,135.01749,0.8796222,142.83939,138.90622,0.86538035,233.1974,172.74805,0.8119768,150.40277,212.32559,0.9276482,168.65295,165.0603,0.5343293,154.47643,272.62756,0.3823008
girl1_tree087_flipped.jpg,tree,6,158.76926,29.15304,0.6029612,162.76805,24.84303,0.68437594,152.4678,25.82008,0.70689505,166.5106,30.712908,0.7386262,144.46193,32.88002,0.83674324,178.88919,65.877594,0.73584235,133.75824,63.307545,0.93204635,199.31123,101.21401,0.6043701,114.05259,93.72133,0.78846323,168.1443,81.88327,0.65219945,153.51228,82.07379,0.5945649,173.34763,135.49292,0.7704818,142.67224,139.39401,0.8791113,233.64255,172.9551,0.8967598,151.79234,213.28009,0.64885175,168.99625,166.50012,0.571292,153.68706,274.1416,0.42654863
girl1_tree088.jpg,tree,6,141.38326,29.391352,0.5981953,147.60094,26.184864,0.66513586,137.25125,25.427221,0.46135736,156.36938,34.045803,0.6412014,133.22835,31.248722,0.753699,165.34154,62.412815,0.67595387,121.56909,65.69583,0.82217574,185.92957,94.65391,0.78882766,103.65399,99.745415,0.676576,142.59366,80.18398,0.51218015,130.76219,78.85462,0.56962734,155.68222,138.99606,0.6996664,126.64458,135.98064,0.8010493,149.80992,212.9763,0.76798326,68.49417,175.07397,0.87095547,144.95157,274.78336,0.15086722,131.67206,167.84517,0.8378384
girl1_tree088_flipped.jpg,tree,6,159.65334,29.080297,0.8047147,163.51549,24.925049,0.7865288,153.64696,25.39132,0.6279882,166.50827,30.839577,0.7804947,144.76295,32.716797,0.8474948,179.19946,65.89391,0.7864227,134.82048,63.038734,0.8425734,198.72382,101.737335,0.61573064,117.86808,92.813995,0.6448691,169.96129,77.9532,0.5756456,158.55945,76.88296,0.5328626,174.1547,134.93077,0.8238995,143.81334,139.18073,0.8838752,234.29451,173.22139,0.9265565,151.44809,213.68544,0.90863264,169.96295,168.43709,0.7021554,153.93492,274.57025,0.36385202
girl1_tree089.jpg,tree,6,139.58913,29.700497,0.7284775,145.46454,26.44745,0.5899346,135.92305,25.50733,0.5399467,155.51828,33.533703,0.7539569,133.8528,30.788134,0.6576413,163.79288,62.72949,0.8705771,121.83959,65.72611,0.7682879,183.57759,93.53665,0.85161054,103.72799,101.37682,0.67422456,142.13687,78.19356,0.64651537,130.67424,77.96355,0.5310868,155.988,137.95776,0.7945801,127.2191,135.36256,0.88651466,148.97978,212.79936,0.7322711,68.217896,174.24757,0.8056246,145.15584,274.59427,0.3116354,131.10796,168.22444,0.81724256
girl1_tree089_flipped.jpg,tree,6,160.097,29.086422,0.7253134,163.6606,25.146624,0.5946944,153.42416,25.776827,0.45040208,167.3581,30.482883,0.6967273,145.09999,32.760918,0.84964764,179.85443,65.79139,0.765459,135.0529,62.68231,0.83883864,199.18369,102.22049,0.7694466,119.16873,92.626755,0.6340054,170.40558,77.03442,0.6128089,158.4637,76.32345,0.48031017,175.12177,133.87982,0.8478589,144.9124,138.39328,0.9029012,235.00938,173.2527,0.9337348,152.3706,214.15343,0.8595409,169.07559,167.23708,0.6077547,154.54729,273.43488,0.34301093
girl1_tree090_flipped.jpg,tree,6,160.45876,29.327038,0.64916515,164.46317,24.924807,0.611623,154.19336,25.67598,0.60863346,168.22702,30.549143,0.77082145,145.86424,33.25562,0.73067486,181.7962,66.13839,0.8476745,134.99542,62.800484,0.9546791,200.57048,103.80363,0.863794,122.156876,91.211845,0.8825716,170.96848,75.49142,0.5717106,161.90744,75.188484,0.444738,176.97435,133.12715,0.8884662,145.28282,138.3548,0.91699386,235.47635,174.85074,0.82755744,154.38731,214.72633,0.8190409,170.4167,166.9773,0.6556287,155.86084,273.05212,0.30270204
girl1_tree094_flipped.jpg,tree,6,163.24599,30.93432,0.6670066,167.14699,27.193148,0.6134398,156.66672,27.17945,0.6491742,170.45638,33.0848,0.82648456,147.57144,34.61494,0.7168026,182.70244,67.558655,0.817233,137.05325,64.16321,0.93241394,200.1473,104.2988,0.8053286,125.87711,92.414154,0.89526427,174.18233,77.48551,0.5370359,165.19553,76.64506,0.36427647,178.54851,135.67667,0.81761086,147.6531,140.175,0.9339286,236.56448,176.22124,0.8472099,155.8476,215.7308,0.869638,174.25638,170.99252,0.6691077,159.79768,275.5643,0.32056117
girl1_tree096_flipped.jpg,tree,6,164.63503,32.96811,0.6688299,168.4255,28.768675,0.7215406,158.38463,29.029907,0.82627344,172.04173,35.833088,0.7165771,150.22148,37.135742,0.82800066,182.23529,70.87585,0.79136246,140.43454,65.41387,0.8927172,202.74158,106.26402,0.8263868,127.80381,93.86241,0.79021496,175.50554,77.34621,0.5082991,167.73584,77.37451,0.5208611,177.9786,136.65605,0.9272502,148.82759,138.86023,0.94183016,237.68922,176.69232,0.9023887,157.7175,215.36359,0.8950848,174.59967,170.90712,0.6743608,160.63643,272.85608,0.22855905
girl1_tree099_flipped.jpg,tree,6,168.2595,33.190475,0.70758235,171.25212,29.280218,0.5685227,161.6971,29.517735,0.7096152,173.31413,36.045113,0.58183163,152.16977,37.762268,0.8005729,184.51773,70.875465,0.84182566,142.00955,66.51518,0.93161565,204.94635,106.381134,0.74212825,131.28444,93.18523,0.8913438,182.03616,80.90234,0.6234096,171.90611,78.261604,0.48091355,179.86617,138.52,0.94035435,151.45306,140.43103,0.9276252,238.70058,176.32288,0.8792033,159.81084,216.31734,0.83919626,176.21844,172.70883,0.7412301,162.86882,272.01974,0.17902966
girl1_tree100_flipped.jpg,tree,6,168.05562,33.827282,0.8286534,171.28584,30.237772,0.84161645,161.75467,30.387316,0.7724404,173.43791,36.500294,0.79756093,152.35799,38.086998,0.86179274,184.64096,71.21587,0.82245684,142.0997,66.28249,0.9162052,204.05338,106.1281,0.8134314,131.3665,92.961136,0.86736846,179.70973,80.84737,0.6561183,171.02516,78.45873,0.41898873,181.08339,140.57213,0.9039346,152.0456,142.19719,0.9201914,238.96576,177.01399,0.9250358,160.06953,217.68668,0.83246493,177.68388,171.43198,0.8354972,162.06062,271.99417,0.1636806
girl1_tree101_flipped.jpg,tree,6,168.76439,34.882042,0.7848611,172.09534,31.010239,0.8666484,162.58925,31.217808,0.8620633,174.13593,36.901966,0.66356087,152.76315,38.985207,0.7119527,184.88348,72.41615,0.6489146,142.38261,67.3233,0.96461284,203.97404,107.07708,0.7504376,133.00003,94.03857,0.8497146,179.7089,81.17934,0.60070354,172.71222,78.88287,0.4951021,181.99536,139.98557,0.920096,153.24522,141.6309,0.88756955,239.00374,177.01897,0.9073478,161.64967,216.76544,0.8173628,177.7994,169.53883,0.8031615,163.22905,272.10284,0.22654569
girl1_tree102_flipped.jpg,tree,6,168.95546,35.563225,0.8083594,172.42258,31.833675,0.6611221,162.86855,31.889038,0.7702426,174.58482,38.142487,0.77050024,152.71223,39.785275,0.81367904,186.30022,73.29043,0.7497801,143.10017,68.032104,0.942754,204.40051,106.35275,0.8841219,134.16324,95.414375,0.90161663,183.52495,82.48328,0.58173645,172.53429,79.83026,0.50005233,183.06683,139.6641,0.9339018,154.30977,141.11052,0.8856945,238.22098,178.09607,0.8192178,161.72887,217.7829,0.8077605,177.81854,170.37643,0.79311895,163.99252,270.47998,0.13108806
girl1_tree106_flipped.jpg,tree,6,173.33232,37.189472,0.7221966,175.93369,33.173378,0.7580682,167.17937,33.060932,0.59017694,175.32838,38.16445,0.7550924,155.58241,39.41833,0.6442954,187.13344,73.526695,0.8199244,145.3585,69.509285,0.92887264,205.3267,107.99389,0.6038328,137.81897,95.483665,0.78483236,186.49861,84.31393,0.52362716,177.02151,81.8036,0.6738652,184.0226,140.92632,0.902292,157.3795,143.32808,0.8586973,239.73083,179.01242,0.88144547,163.90916,218.0373,0.90494096,181.9902,173.95361,0.7580636,167.65118,271.8677,0.20014137
girl1_tree108_flipped.jpg,tree,6,173.19844,37.668385,0.78250706,176.25745,33.450207,0.86597955,167.01126,33.84765,0.82755685,176.59833,37.741436,0.7899586,155.87152,39.96404,0.80850464,186.84546,72.991936,0.74169827,146.47882,69.05821,0.8857654,205.53346,108.91094,0.79463077,140.19981,95.90286,0.90611374,185.66254,82.87,0.57508004,178.5096,82.04244,0.74591,185.33376,139.99374,0.8816966,158.81548,141.80844,0.8203028,238.84264,179.09888,0.929729,164.68758,219.4082,0.76069576,181.5349,175.09108,0.7724155,167.61827,270.20398,0.12455827
girl1_tree114_flipped.jpg,tree,6,176.89514,43.235256,0.8032266,178.87413,39.025826,0.7694174,170.72623,38.688187,0.63412476,177.45091,44.52234,0.70846075,159.96855,44.788933,0.65210414,186.64627,74.77463,0.7951403,150.17493,72.30776,0.8739535,209.22264,107.18262,0.799781,147.08336,93.501076,0.73579067,185.59949,81.32701,0.40624005,181.61191,79.84112,0.53694093,185.89209,143.2374,0.896006,159.63487,145.90706,0.8916582,237.04753,180.41684,0.9280166,168.07147,218.00713,0.8993095,182.22873,175.3897,0.75127566,170.5101,270.95358,0.15395951
girl1_tree115_flipped.jpg,tree,6,177.6014,44.415512,0.6440787,178.9861,40.327126,0.45760444,171.83635,39.953304,0.7446144,177.32587,45.466164,0.723004,160.74983,45.889008,0.75618947,186.04953,75.31487,0.5568852,150.40836,72.81217,0.9266124,210.29703,105.72156,0.8124772,148.90323,90.75659,0.8809691,184.8663,77.832054,0.49181256,181.77858,77.21559,0.6816379,186.12814,143.7673,0.75454783,160.24475,145.47318,0.89576244,236.82657,180.36462,0.93978727,168.31357,217.53323,0.9120337,182.92601,176.3941,0.7068233,169.86087,270.77676,0.22818871
girl1_tree118.jpg,tree,6,119.93922,46.729637,0.70434344,125.76768,43.28122,0.74350685,120.83769,42.49438,0.7597319,138.37106,49.984333,0.7699425,127.150795,48.139072,0.72657585,152.55602,73.27481,0.9001022,113.18805,75.59492,0.60413444,145.152,82.10292,0.69160694,88.84508,95.25474,0.8357099,117.577484,67.9635,0.7217239,115.6477,68.16224,0.4711815,141.27417,147.18141,0.68544877,115.47654,143.6933,0.8060105,131.18115,217.36592,0.9188805,66.39439,182.48663,0.9266727,131.18613,270.59662,0.49233094,118.4514,180.11491,0.8046151
girl1_tree118_flipped.jpg,tree,6,179.41714,44.447056,0.72780085,180.15953,38.92164,0.6089077,173.52371,40.30861,0.64641285,176.48883,42.28048,0.5775521,160.4528,47.453842,0.6842349,191.10628,75.57039,0.7807747,148.89946,72.01048,0.91701275,212.23878,96.031364,0.7527329,154.0089,82.18686,0.7218173,184.38737,66.50375,0.559682,182.18279,64.98778,0.48970166,188.84637,145.59239,0.7003991,161.62556,147.79544,0.87797517,235.95709,180.5235,0.91405237,169.09464,218.80635,0.9046169,183.34184,179.47585,0.7582207,170.26175,273.73706,0.15477204
girl1_tree119.jpg,tree,6,121.50572,46.24009,0.67881995,128.21428,43.031456,0.6564332,120.50149,42.18725,0.6803828,139.50224,50.850582,0.7970489,123.02727,48.379253,0.7373483,151.95088,73.911224,0.8828651,112.304756,72.5682,0.7633298,142.97029,80.08562,0.5404234,87.72984,92.5182,0.7230511,118.886536,66.23461,0.7006508,115.20153,67.721954,0.5286826,140.98593,148.98515,0.91293764,116.76007,146.2515,0.9237246,131.22241,217.50003,0.9211157,68.96804,181.78006,0.8499369,132.23962,271.924,0.1473866,118.58361,180.94177,0.8287642
girl1_tree119_flipped.jpg,tree,6,180.42838,46.60989,0.6265018,180.5567,42.369965,0.40082482,173.6587,43.28139,0.4055278,178.7517,48.572315,0.72215,161.61932,50.80316,0.7561874,190.46358,75.16705,0.8197661,149.97037,74.303215,0.94202894,211.48701,91.817505,0.83455825,156.1665,78.01187,0.1919539,184.66231,67.40576,0.3047807,183.94154,64.27844,0.6000153,186.16342,146.01347,0.8144139,160.54102,148.28992,0.7869798,233.96303,181.56926,0.77493864,169.6312,218.75534,0.84500647,182.71214,179.78973,0.63312155,169.71852,275.95312,0.340677
girl1_tree121.jpg,tree,6,120.536354,49.08015,0.61578333,126.04294,45.645153,0.61894834,119.95765,44.548336,0.6287233,137.50334,51.269688,0.5633124,126.30279,49.50859,0.5678152,150.94153,73.75312,0.73374665,117.514626,75.543015,0.83665466,131.11536,66.13142,0.22982445,88.46553,84.09341,0.7271863,115.3133,53.863205,0.8083699,113.95302,54.989777,0.4340758,141.70262,149.7829,0.8946221,118.72286,146.93015,0.93348753,131.12744,218.52867,0.9492837,69.85311,182.93996,0.88608325,131.03615,273.50125,0.4616222,121.65508,182.87863,0.79641604
girl1_tree121_flipped.jpg,tree,6,177.45209,49.33507,0.69049764,179.30568,43.709126,0.55686986,172.42783,45.22949,0.7838701,178.43271,48.57396,0.6893188,160.22267,51.53628,0.7352736,187.80275,76.95593,0.8706757,149.33467,73.868576,0.9215734,212.07281,83.75186,0.7978636,166.68799,70.0876,0.20747142,188.68185,56.99376,0.35217315,186.44005,53.476,0.7042891,186.52618,143.87694,0.85232073,161.32802,145.81104,0.85652995,233.99706,181.03288,0.8532817,168.59738,218.54384,0.86845547,181.4497,182.87366,0.6726131,170.10144,276.91574,0.5929105
girl1_tree122_flipped.jpg,tree,6,176.7392,51.307785,0.60133773,178.89067,46.182823,0.53121495,171.82916,46.2184,0.5832988,177.83327,49.38139,0.6517445,160.02495,50.725166,0.64176154,187.20921,76.13895,0.91110057,149.71472,73.07153,0.93443036,211.20209,79.024414,0.648674,168.67136,66.80891,0.3156675,190.45045,53.117027,0.41601795,186.25322,49.41878,0.7046269,187.62082,146.55472,0.68164045,161.5519,148.98997,0.88108283,232.0794,181.56918,0.8257668,169.42537,217.4913,0.9027341,181.20035,182.6993,0.7879204,170.65704,273.7128,0.32605347
girl1_tree124_flipped.jpg,tree,6,180.64453,54.392933,0.46587792,178.74472,50.015514,0.5797752,176.73077,49.258137,0.54534686,171.40108,53.05348,0.55280685,164.0054,53.37807,0.69910264,182.20033,78.024345,0.8132545,149.6616,73.94022,0.89206535,211.01135,73.601616,0.82352716,167.98232,62.17416,0.40890333,181.64691,76.23345,0.16616611,185.63657,40.925114,0.67067885,185.66325,147.22403,0.8546482,161.23405,148.53767,0.85408276,230.8445,182.48155,0.7827131,168.4852,217.87149,0.8380847,179.11482,183.21753,0.58405566,169.33853,277.62088,0.7384784
girl1_tree125.jpg,tree,6,120.73526,54.14668,0.46813595,124.28132,51.52648,0.5171274,123.17336,50.639973,0.5765497,136.22841,55.409077,0.63511205,130.29524,53.172523,0.5964078,151.46623,73.34115,0.8774427,120.722206,77.971504,0.6894724,130.0178,59.08925,0.5790552,92.11644,71.821625,0.8905654,114.29475,39.069275,0.79291415,121.83002,75.58895,0.15098614,141.64427,152.64023,0.8743316,120.37138,149.74762,0.9566945,132.38081,218.77837,0.89894664,73.58687,182.51924,0.865594,132.84233,274.6363,0.7056402,122.6447,182.63797,0.6382391
girl1_tree125_flipped.jpg,tree,6,180.63147,54.74727,0.45822787,179.14667,49.972027,0.3829905,176.45383,49.966232,0.5283116,172.8958,53.119522,0.5137646,164.46786,53.762775,0.5409894,181.6334,78.52019,0.8771883,149.25343,73.89118,0.90941584,210.39963,69.46435,0.873377,170.16025,58.473877,0.41679755,179.1937,75.313835,0.20992789,184.59297,38.929012,0.8418116,186.37737,147.82896,0.8926573,160.93526,148.61208,0.87757254,229.20946,181.71358,0.7828738,168.80069,217.44542,0.8629082,179.51012,184.21376,0.6118606,168.80272,277.6238,0.86618537
girl1_tree126.jpg,tree,6,121.18784,55.654106,0.30200475,124.37216,51.848156,0.5336497,123.372475,51.128967,0.5420768,136.01099,55.847034,0.47115836,131.31796,54.394764,0.5427322,151.5609,74.47927,0.8762523,121.83334,79.60745,0.8699858,130.37315,58.61199,0.6444746,92.39117,68.85939,0.94052124,114.23165,38.29246,0.7953026,121.86513,75.79145,0.13780777,142.65622,153.3093,0.9317608,120.452675,150.60405,0.89721096,132.20094,218.47968,0.9139628,73.605286,182.87962,0.8632879,132.62825,275.27368,0.750456,125.702324,182.5262,0.5785567
girl1_tree126_flipped.jpg,tree,6,180.93022,54.67633,0.51543695,178.44731,50.07129,0.62928057,176.39748,50.414936,0.5597915,171.32573,52.945885,0.41181165,164.36253,54.60091,0.6232517,180.42929,78.62244,0.81228334,149.21536,74.43364,0.9211519,209.56816,68.00938,0.84695846,166.92686,56.845173,0.42608425,178.50381,77.62099,0.28314355,184.00943,35.7209,0.6928499,185.78204,148.04703,0.83996695,160.77783,149.15097,0.8127054,228.55588,181.76472,0.8304364,168.40158,218.42935,0.8443389,179.10759,185.23427,0.55873775,168.48322,278.4121,0.8995733
girl1_tree127.jpg,tree,6,120.573845,57.055218,0.41074663,124.74803,53.317215,0.45221332,122.986046,51.926678,0.67497826,137.72928,57.514133,0.664109,130.71016,55.144302,0.6808057,151.31659,74.99804,0.67667556,124.72491,79.236595,0.71593714,131.73691,58.80066,0.577017,91.53375,66.08402,0.7658297,115.490486,36.79051,0.68805873,122.61991,75.18945,0.2180841,142.53165,153.48595,0.75347906,122.06433,150.41045,0.93664026,133.03247,218.41122,0.926873,74.56403,183.28262,0.8782626,132.72142,275.30026,0.8626899,128.65546,181.37155,0.5374651
girl1_tree127_flipped.jpg,tree,6,179.37097,54.31478,0.4989343,178.14618,50.830368,0.625361,175.19814,49.265728,0.60974306,172.53761,54.327045,0.47670686,162.0064,52.92877,0.67989504,180.69304,78.710266,0.7941219,149.03162,75.103226,0.83902663,209.30482,65.00085,0.94252783,166.34122,56.7378,0.42115894,179.90164,75.332466,0.2671935,182.57541,34.64382,0.8316912,186.49524,148.74014,0.87170136,161.09256,149.14021,0.86482203,227.96318,181.6612,0.8257077,168.60646,218.44656,0.72017044,178.67336,182.68634,0.5355496,168.67793,278.78915,0.9330416
